clean_text,label
나 씨 보다 물탱크 좀 주 시 겠 어요 ? 물탱크 . 물 저희 마시 는 아닌데 매번 만 나 씨 . 하 잖아요 가 저희 부서 유일 남자 직원 잖아요 . 그러니까 요 일 꾼 아니 고 직원 . 못 해 주 겠 다는 건가요 ? 그런 게 아니 고 매번 만 싫 습니다 갈 고 갈 아짐 . 부당 하 다는 겁니다 . 나 씨 가 남자 직원 니까 힘 제일 세 고 거 양 만 여직 원정 수기 더 많 을 먹 는 아니 에요 ? 하 거의 씁니다 . 물 싸 가지 고 다녀요 나르 는데 정수기 그러 고 팀 잘 어울릴 있 을까요 ? 왕따 시키 겠 다는 거 에요 ?,2
너 가 내주 기 라는 민수 제자 니 ? 네 맞 는데요 그러 시 죠 ? 혹시 저희 선생 님 께 무슨 일 생겼 나요 ? 무슨 일 상황 그냥 선생 님 콩팥 하나 정도 가져가 려고 네 . ? 장난치 시 지 마세요 . 장난 너무 심하 신 거 아니 신가요 ? 아 어린애 라 그런지 은 판단 못 하 네 사진 보내 줄 니 봐 장난 인지 아닌지 어 그러 시 는 건가요 신고 테 거예요 당장 신고 거 . 신고 해 보 던지 어딘지 는 알 고 신고 하 게 ? 예요 한테 원 하 시 는 거 있 으시 면 최대한 할게요 말 선생 님 해치 지 말 아 주 세요 봐 가 하 는 거 가 져다 남자 만 해 그러 면 그냥 깔끔 하 게 끝 날 일 야 하 도록 할게요 바로 . ? 할게요,0
너 저번 에 . 지갑 돈 . 훔쳤 잖아 . . 을 . 지금 확 꺼내 다 불 어 버리 기 전 에 얼마 나 한테 줘 봐 친구 내 가 줘야 가져간 ? 다 불 어 버릴 거 라니까 ? 니 가 되 는데 돈 주인 모든 사람 에게 ? 얼마 면 되 는데 ? 10 만 원 만 줘라 ? 야 지금 10 만 원 야 없 어 말 불 어 버릴까 보 다 . 내일 까지 줄게,1
어유 파리 꼬여 서 계란 썩 는 냄새 가 나 냐 설마 사람 한태 나 둬라 냄새 는 아닐 테 고 존나 너 라우 쭈쭈 얼래 새끼 깝치네 야 야 냅 는 자기 가 뜨끔 그런 거 겠 지 너 싸우 고 에 싶 냐 ? 했 냐 욕먹 어서 화났 어요 드 니까 한테 지랄 야 새끼 ? 아 니 가 맘 나,3
나 좀 제발 그만 따라다녀 . 이야 너 만나 려면 널 찾아가 야 될 거 아냐 우리 그런 자나 . 이건 스토킹 야 난 아직 헤어졌 어 . 가 적 으로 말 거 지 제발 나 좀 놔주 면 돼 ? 내 가 알 았 어 괴롭혔 다고 그래 . 다 부탁 널 사랑 헤어졌 거 지 우리 집 일방 비밀 번호 를 ? 언제 너 들어가 는 거 봤 지 . 남자 친구 가 정도 못 보 냐 ? 너 네 집 에 다른 남자 뒀 나 보 지 ? 제발 그만 좀 해 . 아니 라고 . 너 의 너 정신병 적 인 의심병 때문 에 헤어진 거 야 ? 정신병 숨겨 년 또 말다 했 냐 ? 다리 하나 부러뜨려 놔야 바람 을 못 피 지 . 일,0
야 . 거 지 ! 너 네 집 판자촌 라면서 ? . 은 판자촌 야 ? 은 위 에 저녁 쓸 집 있 잖아 . 귀신 의 집 다 허물어진 데 ? 새끼 . 귀신 의 집 은 않 잖아 . 쟤 네 집 은 천장 에 구멍 뚫려 있 을걸 . 추워서 집 불 둘 둘 나 나 . 용케 얼 어 죽 진 않 았 네 . 날 추운데 걱정 못 해줄망정 그게 무슨 망발 냐 ? 거지 친구 야 가 핫 팩 하 있 을 텐데 줄까 ? 추운데 이런 거 라도 있 으면 낫 지 않 겠 어 크 큭 배려 심 봐라 . 줄 테 니까 쩔 어 . 나 쓰 던 거 있 으니까 다 까지 는 쓰러져 가 는 있 겠 다 . 내 가 해도 봤 자 쓰 던 거 . 꼭 가져가 . ? 쟤 주 고 나 면 말 고 내 손 시려워 서 하 냐 ? 새끼 꼴 에 무너지 진 자존심 있 는지 얼굴 빨개지 네 ? 그래 같이 넌 거지새끼 못 면 내일 .,3
여보 생활비 좀 주 세요 아니 제놈 의 마누라 는 더 허구 날 입 만 열 면 돈 야 애 학원 비 며 . 괜히 애 핑계 대 지 마 ! 가 입 고 쓰 는 건 없 어요 . 정말 마 아주 뱃살 출렁출렁 타령 여보 . 그러 지 말 고 생활비 좀 주 세요 못 줘 ! 뱃살 쳐지 는 거 이상 보 기 싫 어서라도 못 줘 야 여편네 제 가 먹 고 쓰 는 건 없 어요 . 믿 어 주 세요 . 저리 가 거짓말 정 떨어져,3
데 살 라고 했 는데 새끼 가 깔짝깔짝 건드 네 ? 그러 지 마 그건 정말 너 입술 잘못 거 잖 아 내 가 잘못 했어도 그걸 니 가 뭔 조용히 말 해 뭔데 ? 신고 하 네 마 네야 나쁜 일 니까 . 니 가 야 ? ? 경찰 아닌 새끼 가 남 의 일 에 오지랖 은 . 그래도 그건 아니 야 아 네 외골수 새끼 가 부르트 도록 쳐 맞 아도 아직 정신 못 차렸 네 아 뇌 는 경찰 아직 터지 도록 맞 아서 그러 냐 ? 제발 . 서 멈춰 주 면 나 조용히 게 야 어 니 가 조용히 하 는 건 하나 중요 하 고 이빨 . 꽉 깨물 어라 그러 면 이야 나간다 새끼야 제발 그만 해 .,0
돈 을 빌려 갔으면 갚 아야지 죄송 합니다 시간 을 조금 만 더 주십시오 내 가 ? ? 내 가 자선 사업가 야 ? 나 는 엄연 사업가 야 알 고 있 습니다 을 부탁 드릴게요 보 니까 남 은 남 없는 하 지만 같 은데 말 야 진짜 빈 털털이 번 만 봐 주 세요 그래도 자동차 한대 있 네 ? 저거 밖에 없 어요 정말 . 저거 라도 줘야지 이제 의 돈 빌려 가 놓 고 편하 게 차 타 고 다닐라 했 어 어 다녀야지 그러 면서 얼마 떼우 고 갚 아야지 이자 몸 너무 비싸 고 아쉬울 는 . 빌려 놓 고 이제 와서 이제 타령 하 는 거 야 ? 웃기 지 마 거 는 내 가 가져간다,1
넌 토막내 서 죽여줄 게 살려 주 세요 싫 어 난 . 너 의 장난감 놀 시간 보네 고 싶 어서 야 그러 는 거 야 제발 그만 너 의 몸 장난감 을 아주 잘 갖 고 놀 아야지 칼 경찰 그렇 게 까지 . 칼 쑤시 는 맛 리 있 거든 살려 주 세요 살 아 있 는 애 는 재미 이런 없 어 새끼야 다 미친 싸이코 같 은 놈 총 쏘 기 만 해 봐 목 를 썰 어 주 겠 어,0
병신 아이스크림 쳐 돼 있 냐 ? 난 먹 으면 돼 무서 워라 먹 게 그만 좀 해 . 당연히 너 개 못하 는 찐따 잖 아 . 하기야 닭대가리 가 말 하 네 동물농장 나가 자 . 너 네 학교 폭력 으로 신고 전 에 그만 해 . 아이고 ? 살려 주 세요 으 헝 헝 제발 공부 좀 저리 가 . 나 였으면 아이스크림 먹 을 시간 에 공부 . 되 지 멈춰 ! 저러 니까 맞 고 다니 지,3
한창 분위기 방해 죄송 합니다 누 . 좋 을 야 ? 새끼 갑자기 쉬쉬 사장 님 흥분 하 지 마시 구요 제 가 여자 오빠 되 는 사람 안타깝 게 얘 가 아직 18 한번 됐 지 예요 사랑 ? . . 사 어때서 ? 우리 그게 . 하 는 사이 야 푸하하 하 재미있 으신 분 시 네 이분 내 가 살 실수 같 으니 용서 해 주 게 용서 라 까짓것 용서 해 드리 죠 자네 제게 뭔가 필요 게 있 어서요 사모님 번호 가 였 더라 돈 필요 하 다면 내 지분 을 팔 아서라도 줌 세 제발 사장 님 의 소유 은행 있 는 건물 기억나 시 죠 ? 다만 가 그걸 ?,1
니 가 나 내 . 닮 은 애 구나 ? 선생 님 머 내 가 ? 나 너 해 . 머 라는 야 . 사진 다 있 거든 . 너 내 가 누군지 모르 지 ? 너 작작 찍혀야 나 정신 차리 냐 ? 아니야 나 . 나 진짜 아니 야 . 이거 나 아니 야 . 애 래니 ? 한번 좀 나 대 . 진짜로 나 진짜 아니야 나 이런 대 가 보 지 않 았 어 . 야 니 가 썸남 이러 지 꼬리 쳤 다며 거짓말 하 지 마 내 가 다 ? 이러 는 거 거든 듣 고 진짜 거 아니 야 . 나 앤가 봐 . 야 재 입 좀 어떻 게 하 자 . 애 아 제발 한테 말 아 줘 . 한테 말 거 야 한다는,3
자꾸 이런 식 으로 내 연락 하 면 나 가만 있 지 않 잖아 않 을 거 야 건데 ? 당장 네 집 가 서 다 말 거 야 정말 그러 기 야 아냐 제발 이제 그만 해 네 가 ? 연락 무시 하 고 해결책 을 내놓 지 집 하 길 행동 ? 당장 어떻 게 에 가 서 네 와이프 에게 말 해 그건 에 돼 . 나 하당 해 정도 생각 하 고 원 하 는 데 했 니 자꾸 진짜 너 않 겠 어 칼 갈기갈기 찢 어 죽여 버릴 거 야 나 가만 있 지 무시 않 을 거 야 . 말 안통 혼 니 자꾸 연락 을 차단 하 는 거 ? 네 가 나오 면 나 이제 가만 있 지,0
야 너 는 00 고등학교 배정 되 서 서 어쩌 냐 00 고등학교 가 어 떄 ? 지낼 거 야 구리 잖 아 . 애 너 돌대가리 아니 면 일진 라던데 나 는 상관없 어 인생 어짜피 공부 잘 하 니까 가 상관없 어 니 친구 다 공부 못 하 는 애 고 노 는 애 일 텐데 걔 네 집 놀 아 나 혼자 내신 다 걔 네 가 서 존나 구려 지 겠 지 ? 나 는 고등학교 처럼 잘 살 고 공부 잘 하 는 친구 많이 사귈 건데 그래라 너 는 어쩌 냐 망했 네 그만 해,3
손 병신 . 하 . 한숨 쉬 었 어 이야 야 손 병신 . 부르 지 마 . ? 병신 한테 병신 라 . 하 지 말 라고 야 병신 아 . 너 손 ? 똥 은 . 닦 냐 ? 그런 말 하 지 말 라고 . 새끼 가 형 님 말 하 는 데 말대답 야 ? 아 때리 지 마 . 말 으이 구 병신 그러 는데 새끼 !,3
너 내 가 쳐다보 지 말 랬지 미안 근데 지금 아니 야 본 거 있 잖아 ? 아니야 일부러 쳐다보 고 본 게 아니 야 본 거 맞 네 . 거짓말 해 ? 거짓말 나쁜 거 지 ? . 응 맞 아야 겠지 쓸 게 은 미안 해 잘못 했 어 가 잘못 했 는데 ? 반성문,3
나이 가 몇 인데 내가 은 이런 까지 일러 줘야돼 ? 죄송 합니다 기본 적 인 탑재 가 되 있 으면 어떡 해 ? 죄송 합니다 . 돼 죄송 하 다는 소 듣 기 싫 어 제대로 없 어 ? 다음 부터 제대로 해 보 겠 습니다 그따위 하 다간 다음 없 을지 몰라 제대로 좀 해 제발 ! 네 정말 죄송 합니다 다시 아주 가정 에서부터 교육 을 리좀 받 아야 많 아 요새 젊 은 가 은 . 죄송 합니다,2
야 나 오늘 . 가져왔 는데 5 만 원 만 빌려 주 라 내 아 . 지난 번 에 빌려간 돈 아직 아 지 갑 가 급해서 그래 꺼 까지 바로 줄게 약속 을 지키 시 는데 드리 기 싫 어요 우리 사이 에 그래 주 셨잖아요 . 이번 정말 힘들 어요 번 만 주 면 다시 는 달 라고 게 정말 그만 하 세요 오늘 앞 으로 너 괴롭힐 게 이번 번 만 주 라 이번 마지막 에요 .,1
가 오늘 당직 시 죠 ? ? 아 직원 부모 님 상당 했 다고 문자 통 전 직원 에게 부탁 드려도 될까요 그런 건 서무 가 하 는 ? 아 그렇 긴 한데 주말 라 당직자 부탁 하 는 건데요 . 나 문자 에게 못 보내 주 겠 다 니 가 와서 해라 시간 네 ? 는 못 었 니 ? 니 팀 와서 보내 라고 . 주말 인데 사무실 가 려면 장 님 좀 걸리 는데 번 만일 보내 주 십시오 . ? 당직자 가 원래 아니 니 해 주 는 일 맞 지 까지 않 습니까 ? 아 그건 모르 겠 고 니 가 와서 보내 든가 말 든가 해라 끊 어라,2
너 내 거든 합성 프로필 사진 거 야 ? 이게 너거 ? . 얼굴 근데 몸 가 합성 ? 을 냐고 . 얼굴 만 살짝 비슷 한데 ? 뜬금없 다 . 이야 나 일부러 놀리 려고 그런 거 지 ? 남 의 사진 으로 이러 는 거 불법 게 사진 ? 아 예 요 ? 이거 내 가 했 다는 증거 맞 잖아 있 어 이유 내 핸드폰 남이 거 일 소리 내 잖아 있 잖아 사진 지워 . 싫 은데 ? ? 웃기 잖아 돼지 같 고 좋 은데 . 야 으로 돼지 얼굴 에 돼지 몸 예 붙여 잘못 야 ? ? 돼지 라니 ? ? 너 진짜 말 좀 가려서 해 . 돼지 아니 야 너 준 을 마다 꿀꿀 .,3
내놔 내놓 으라고 없 는데 뭘 줘 ? 뒤져서 나오 면 어쩔래 뒤 벼 보 고 나오 면 어쩔 껀 데 없 음 니 가 일 을 하 든 아님 집 에 정신 차리 지 받 아 가 야지 싫 은데 이게 진짜 죽 고 싶 나 내 가 죽 어 아 미친년 봐 맞 아야 넌 가 서 그만 해 얼마 필요 한대 이제 정신 드 냐 뒤져 얼마 필요 하 냐고 10 만 가지 고 와라,1
니 가 내 돈 훔쳤 지 ? 아니야 내 가 니 돈 을 훔쳐 같 은 없 어 졌 는데 ? ? 지갑 에 있 던 고이 ? 다른 데 다가 흘렸 겠 지 나 는 아니 야 하 니야 돈 있 네 너 집 찢어지 게 가난 하 다며 내 가 을 했 다는 거 야 ? 어 도둑 도둑년 당당 하 게 눈 치켜뜨 네 ? ? 나 정말 아 웃 기 너 까지 년 은 손목 분질러 져야 두 번 다시 도둑 질 못 건데 그렇 지 ? 아니 라 정말 나구 ! !! 큰소리 내 지마 짜증 나 니까 손목 은 분질러지 고 입 막 혀야 정신 차릴 래 ?,0
야 조 선생 이것 좀 해와 하 고 네 ? 알 겠 습니다 부르 신 건가요 ? 그래도 그래 너 말 고 더 있 냐 ? 직장 인데 부르 시 는 거 는 좀 . 내 가 존칭 까지 써 가 면서 불러야 겠 어 ? 일 이나 제대로 해 네 . 알 겠 습니다 . 일 이따 쓰레기 좀 버리 고 와라 . 실 치료 너무 . 혼자 하 기 에 는 너무 힘든 데 요 . 더럽 다 다 늙 은 내 가 하리 ? . 버리 고 오 겠 습니다 .,2
너 이번 에 약속 못 만큼 뺐 더라 ? 0 . 1 부족 거 였잖 아 . 못 그래도 뺀 거 지 돼지 야 정도 못 빼 냐 나 넌 했 어 나 노력 했 는데 되 는 . 하 냐고 . 나 정도 는 식 은 죽 먹 기 했 어 서 돼지 가 이상 소리 내 냐 . 나 아니 야 . 더 노력 하 면 예뻐질 거 야 . 돼지 가 노력 하 면 이뻐 진대 . 돼지 가 예쁘 면 얼마나 예쁘 다고 다 . 똑같 은 돼지 인데 . 돼지 아니 라니까 . 그러 지 마 내 동생 라는 게 돼지 야 돼지 야 쪽팔리 다 돼지 야 돼지 노력 나 보고 아 는 체 하 지 마 . 미워 오빠 .,3
아 ! 아줌마 운전 을 하 면 해한 ? 네 ? 일 시 죠 ? 아줌마 가 . 하 면서 내 오토바이 를 쳤 잖아요 . 무슨 소리 에 요 ? 주차 무슨 선 에 차 가 잘 들어가 있 는데 . 보 세요 . 제 오토바이 불러도 쓰러져 . 아줌마 차 가 내 오토바이 를 쳤 다니까 ! 말 되 는 싸 게 소리 를 ! 경찰 을 되 지만 가 또 호텔 주차장 부를까 주차 아줌마 를 위해서 내 가 처리 할게요 . 요 50 ? 어때요 ? 말 가 되 는 소리 하 지 마세요 . 경찰 부르 고 네 회사 부르 고 있 잖아요 아줌마 남편 잖 아 ? 다음 주 부터 사이 좋 게 남편 하 고 운전 연수 하 면 되 겠 네 . 이거 보험 완전 사기 꾼 .,1
에 이번 육아 휴직 좀 내려 구요 의 남잔데 무슨 육아 휴직 야 아내 혼자 너무 해서요 너 만 힘들 줄 아냐 근데 회사 있 지 복지 중 에 유가 넌 휴직 제도 있 던데요 너무 그래 쓸 힘들 어 순 번 써 봐 무슨 말씀 신가요 니 가 휴직 하 고 와서 니 자리 가 있 는지 보 라고 부당 하 다고 생각 합니다 지금 당장 그만두 던가,2
재형 아 미친 야 가 보고 재형 이래 더럽 네 건들 하 새끼 하 . ? 야 . 야 내 가 더 기분 나빠 야 존 제 자체 가 민폐 인 새끼 재형 보 고 새끼 라고 하 지 마 새끼 란 욕 불쌍 해 그래 내 가 미안 하 니까 이제 그만 해 잘못 했 어 그래 야 현우 야 작작 하 자 나중 야심 하 게 다가 큰일 날 같 으니까 괜히 에 적당히 건들 자 아니 웃긴 새끼 네 야 날 나쁜 사람 으로 만드 냐 니 가 맞 을 데 고을 해 새끼야 명령 야 적당히 하 자니까 더러운 놈 잘못 건들 잘못 우리 만 손 해야 착한 었 어 내 가 참 는다 . 야 적당히 하 라 현우 내 가 뭔 죄 를 졌 길래 계속 그러 는데 작작 해 새끼 가 미쳤 구나 하교 시간 하 고 보 자 먼지 나 도록 뭔 준비 새끼 중학교 생활 망했 네 너 말 야 사람 면 건 성적표 점수 내려갈 준비 하 고,3
