clean_text,label
"휴대폰 액정 또 깨 졌어 , 이번 엔 완전 거미줄 야 . 서비스 센터 가 면 돈 폭탄 인데 지갑 울 어 . 케이스 쓴 내 가 바보 지 , 칼 긁힌 기분 . 폴 더블 살까 고민 하 다가 파 산각 라 포기 . 친구 가 강화 유리 줄 테 니 담배 갑 사오 래 . 딜 괜찮 네 , 건강 챙기 고 돈 세이브 . 오늘 퇴근 후 바로 센터 가 서 눈물 의 수리 하 자 . 끝나 고 치맥 ? 깨진 마음 접착제 필요 해 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"지하철 이어폰 잃어버려서 음악 금단 왔 어 . 옆 자리 아저씨 가 슬쩍 듯 눈빛 수상 했 지 . 바로 경찰 호출 ? 그건 오버 라 참 고 내림 . 돈 보다 플레이 리스트 날아간 게 더 화나 . 담배 대신 껌 씹 으며 분노 억제 했 는데 실패 . 집 와서 예전 유선 이어폰 꺼냈 더니 선 꼬여 살인 충동 . 내일 중고 거래 새 거 구해 볼까 ? 콜 , 거래 실패 하 면 커피 라도 쏠게 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"회사 자판기 커피 값 천 원 천 오 백 원 으로 급등 . 물가 미쳤 다며 동료 단체 폭발 . 총무 팀 에 따지 려다 칼 같이 예산 절감 타령 듣 고 후퇴 . 돈 없 는데 카페인 은 포기 못 해 , 완전 인질극 . 내 텀블러 에 믹스 커피 몰래 타 다 걸리 면 짤릴지 . 그래도 담배 끊 은 덕 에 음료 비 좀 절약 했 지 . 오늘 은 티백 퍼 와서 버티 자 , 지갑 방어전 ! 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"야구장 갔 는데 홈 팀 연패 라 욕설 난무 . 옆 자리 팬 맥주 컵 던져서 옷 다 젖 었 어 , 분노 MAX . 근데 사과 대신 웃 고 넘어가 자는 제스처 , 뒤통수 얼얼 . 경호원 호출 할까 하 다 경기 포기 하 기 싫 어 참 았 지 . 결국 9 회 말 역전승 , 울 다 웃 다 목 쉬 었 어 . 다음 엔 우비 챙겨야 돈 세이브 , 멘탈 보호 . 치맥 값 은 비쌌 지만 승리 덕 에 화 반 은 사라짐 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"보드게임 카페 예약 했 는데 사장 님 시간 헷갈려서 자리 없 음 . 친구 다 모여서 헛웃음 , 칼바람 몰아쳤 지 . 사장 미안 하 다며 음료 쿠폰 던졌 지만 분노 수치 그대로 . 돈 돌려받 고 근처 PC 방 급선회 , 담배 냄새 작렬 . 결국 웃 으며 게임 했 지만 동선 낭비 에 체력 방전 . 다음 엔 예약 문자 캡처 필수 , 뒤통수 방지책 . 분노 참 느라 욕 은 삼켰 지만 속 은 끓 는 냄비 였 지 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"아이스크림 사 려고 줄 섰 는데 내 차례 에 품절 . 점원 죄송 반복 , 뒤 에선 한숨 폭격 . 30 분 줄 서 다 허무 , 지갑 은 열지 못했 네 . 빙수 대체 했 지만 얼음 맛 에 화력 유지 . 친구 가 레어 맛 입 주니 살짝 융화 . 담배 생각 물리치 고 달달 함 으로 참 은 승리 ? 분노 참 느라 욕 은 삼켰 지만 속 은 끓 는 냄비 였 지 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"택배 기사 님 계단 에 박스 던져 놔서 모서리 찢 김 . 에 새 키보드 인데 키 캡 날아간 거 보고 암담 . 콜 센터 전화 했 더니 사진 보내 라 라며 절차 지옥 . 돈 보상 받 아도 기분 은 깨진 키 캡 처럼 갈라짐 . 저녁 에 분해 청소 하 며 마음 달랠까 했 지만 나사 분실 . 친구 가 여분 주기 , 내일 회복 가능 성 50 . 그래도 후기 하나 는 칼 같이 남겨야 지 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"연차 쓰려 했 는데 부장 님 같 은 날 휴가 선언 . 겹치 면 지옥 라며 내 연차 거절 , 혈압 상승 . 건강 검진 예약 어 핑계 라도 만들 어야 판 . 돈 내고 검사 받 는 게 휴식 냐며 팀원 폭소 . 그래도 휴가 권 사수 하 려 글라이딩 중 임 . 부장 님 담배 끊 는다며 예민 , 건드리 면 폭발 . 다 눈치 게임 중 , 회사 생활 RPG 네 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"동호회 번개 모임 갔 더니 두 명 밖에 와서 썰렁 . 회비 걷 어 놓 고 취소 해 , 사기 가 따로 없 네 . 남 은 사람 끼리 라멘 먹 다 스프 튀 어 옷 얼룩 , 멘붕 . 세탁 비 받 겠 다니까 장난치 냐며 웃 고 넘어가 자더라 . 집 와서 베 이킹 소다 뿌리 며 분노 세탁 . 다음 모임 ? 지옥 번 면 충분 , 탈 퇴각 . 분노 참 느라 욕 은 삼켰 지만 속 은 끓 는 냄비 였 지 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 .",4
"인터넷 은행 인증서 만료 돼 이체 막혀서 패닉 . 콜 센터 대기 40 분 , 음악 은 고문 , 목소린 로봇 . 결국 서류 고 지점 방문 , 디지털 의 굴욕 . 수수료 면제 해 준다 길래 그나마 분노 10 . 담배 대신 사탕 씹 으며 줄 서다 허리 나감 . 다 끝나 니 이미 오후 , 업무 산더미 . 오늘 은 치킨 배달 마음 복구 해야지 . 결국 오늘 교훈 은 메모 하 고 다음 엔 절대 당하 기 약속 했 다 . 내일 은 오류 없 길 빌 며 일정 다시 갈아엎 는다 .",4
재택근무 하 느라 집 컴퓨터 가 미쳐 버릴 듯 해 . 회의 중 에 카메라 가 꺼져서 상사 한테 죽 은 사람 취급 받 는 기분 었 어 . 기술 팀 에 SOS 요청 했 더니 미안 하 단 말 만 반복 하 더라 . 칼 고 가 서 직접 고쳐 주 고 싶 었 지만 참 았 지 . 결국 공유 장비 빌려서 일 마치 긴 했 어 . 다음 부턴 백업 장비 라도 꼭 준비 해 두 려 해 . 이젠 집 라도 스트레스 받 기 싫 다 .,4
장 볼 장바구니 에 미리 할인 쿠폰 넣 었 는데 계산 됐 어 . 직원 죄송 하 단 말 만 하 고 고치 는 법 몰라서 답답 했 어 . 제발 제대로 교육 라도 해 줬 으면 좋 겠 다 . 이러 다 마트 돈 만 날리 는 거 아닐까 싶 어 . 다음 부턴 쿠폰 확인 철저히 하 려고 메모 해뒀 어 . 그래도 꼭 할인 받 아 보 려는 간절 함 남 더라 . 돈 아끼 려다 스트레스 더 받 는다 .,4
내 차 타이어 가 펑크 나 서 미칠 듯 짜증 났 어 . 운행 중 라 도로변 에 멈춰서 죽 을 고생 했 지 . 견인 서비스 에 연락 하 니 시간 기다리 래 . 칼 라도 꺼내 서 바퀴 직접 갈 아 버리 고 싶 었 어 . 결국 지인 에게 SOS 요청 도움 받 았 어 . 다음 부턴 스페어 타이어 라도 꼭 챙기 려 해 . 이제 운전 무서워진 기분 야 .,4
헬스 장 갔 더니 내 자리 에 수건 놓 고 자리 차지 했 어 . 가볍 게 부탁 했 더니 잠깐 만 이란 말 만 반복 하 더라 . 내 기구 쓰 려고 기다리 는 데 미치 겠 더라 . 결국 살살 밀어내 고 운동 했 지만 기분 은 더럽 기 만 해 . 제발 운동 땐 기본 예의 라도 지켜줬으면 좋 겠 다 . 다음 부턴 가방 라도 내려놓 고 표식 해 두 려 해 . 이젠 스트레칭 조차 만족 스럽 진 않 다 .,4
가족 저녁 식사 예전 일 꺼내 서 놀리 는 바람 에 기분 좋 았 어 . 형 이래서 넌 . .. 라며 계속 농담 하 길래 돌 아 버릴 뻔 했 지 . 너 나 잘 해라 라고 반박 했 더니 다 당황 하 더라 . 결국 화 해 하 려고 디저트 대접 했 더니 분위기 풀렸 어 . 이젠 가족 모임 조금 부담 스럽 다 . 다음 모임 는 무조건 좋아하 는 메뉴 준비 생각 야 . 제발 예전 일 꺼내 지 않 길 바랄 .,4
이번 달 예산 짜 다가 카드 값 통장 잔고 확인 하 니 소름 돋 더라 . 연말 파티 비 에 술값 까지 합치 면 진짜 돈 만 날릴 판 야 . 다음 엔 절약 좀 해 라는 알림 친구 에게서 왔 어 . 내 대출 자 만 해도 미칠 듯 부담 스럽 고 . 부업 라도 해야 하나 고민 중 야 . 다음 달 엔 지출 자동 관리 앱 을 설치 해 보 려 해 . 제발 이번 달 은 무사히 넘어갔 으면 .,4
옆집 밤 늦 게 시끄럽 게 떠드 는 바람 에 잠 못 잤 어 . 조용히 좀 해 주 세요 라고 했 더니 오히려 역 으로 비웃 더라 . 경찰 에 신고 할까 고 민하 다가 그냥 참 았 지 . 집 떠나갈 듯 소음 에 죽 을 고생 었 어 . 이제 는 방음 귀마개 라도 사 야 할까 봐 . 다음 부터 는 민원 넣 어야 겠어 . 제발 평화 로운 밤 오 길 .,4
친구 생일 선물 을 고르 다 보 니 예산 너무 나가 서 스트레스 야 . 너 이번 엔 제대로 산다 더니 라며 압박 받 고 미칠 지경 었 어 . 결국 할인 코드 찾 아서 겨우 예산 맞췄 어 . 잘 줄 알 았 지 ? 라는 친구 말 에 다행 다 싶 더라 . 이제 다음 엔 선물 리스트 부터 물어볼까 해 . 선물 고르 는 일 고된 줄 몰랐 다 .,4
상사 가 지난주 보고서 수정 사항 싹 지워 버리 고 내 이름 빼 더라 . 내 가 거 냐 ? 고 물 어 봤 더니 모른 척하 면서 감기 걸렸 댄다 . 내 생각 은 죽 어도 인정 하 려는 눈치 였 어 . 결국 는 다시 복원 확인 시켜 줬 지 . 이젠 내 이름 은 워터 마크 처럼 추가 해뒀 어 . 다시 는 이런 일 없 었 으면 좋 겠 다 . 제발 보고서 엔 내 공 만 남길 있 길 .,4
휴가 계획 짜 려는데 비행기 표 가 미친 듯이 올랐 어 . 지금 결제 하 면 표 없 어 질 ? 라며 업체 가 압박 하 더라 . 내 지갑 사정 생각 하 란 말 지 . 결국 대체 일정 찾아보 고 있 는데 자꾸 다 찼 어 . 칼 라도 고 예약 창 박살 내 고 싶 더라 . 결국 다음 달 넘겼 지만 아쉬움 크 네 . 제발 휴가 준비 만큼 은 순조 롭 길 바란다 .,4
아침 에 알 람 울리 자마자 이불 속 으로 파묻혀 죽 을 뻔 했 어 . 근데 이웃 모임 에 늦 으면 죽이 는 줄 알 아서 벌떡 일어났 지 . 커피 한잔 마시 고 나 니 겨우 정신 차렸 어 . 스트레칭 라도 해 보 려다 이불 날 놓아주 질 않 아 미쳐 버릴 같 더라 . 그래도 밖 에 나오 니 상쾌 마음 풀리 더라 . 다음 엔 이불 속 못 나오 면 너 한테 칼 고 찾아갈 거 야 . 네 가 같이 스트레칭 해 줬 으면 좋 겠 어 .,4
점심 시간 에 팀장 님 보 고서 베껴 가 서 미치 겠 더라 . 수정 하 고 내 이름 까지 뺐 길 뻔했 지 야 . 회의 살짝 따졌 더니 고마워 한마디 하 고 도망가 더라 . 모습 보 니 칼 고 달려들 고 싶 었 어 . 뒷담화 는 하 기 했 지 . 다음 엔 내 이름 크 게 써서 무단 도용 못 하 게 해둘 거 야 . 이제 는 불 만 있 어도 웃 으며 넘기 기 했 어 .,4
어제 퇴근길 에 휴대폰 잃어버려서 정신 나갈 뻔 했 어 . 분실물 센터 에 전화 했 더니 없 다라 더라니까 진짜 돌 아 버릴 같 았 다 . 데이터 몽땅 날아갈까 봐 미쳐 버릴 지경 었 어 . 다행히 주운 사람 연락 해 줘서 돌려받 긴 했 지 . 사과 란 사과 한마디 없 어서 빡 쳤 어 . 다음 부턴 지갑 핸드폰 줄 에 묶 어 다니 려 해 . 이제 라도 돌아와서 다행 다 .,4
주말 에 강아지 산책 나갔 는데 옆집 개 가 갑자기 달려들 어 죽일 듯 짖 더라 . 나 놀라 서 뒷걸음 치 며 미친 듯 팔짝 뛰 었 어 . 주인 미안 하 다며 사료 달래 길래 겨우 진정 됐 지 . 내 옷 은 진흙 범벅 됐 고 기분 은 엉망 었 어 . 이제 부터 목줄 단단히 하 고 간식 챙길 생각 야 . 함께 웃 으며 마무리 하 긴 했 지만 진짜 기 가 막혔 어 . 이젠 조심 또 조심 해야 겠 다 .,4
이번 달 월급 절반 으로 깎여서 발 동동 굴렀 어 . 생활비 날아간 기분 어서 미쳐 버릴 같 더라 . 인사 팀 에 따졌 더니 시스템 오류 라더라 . 결국 내 가 밤새 서류 준비 오늘 처리 했 지 . 처리 되 고 나 니 한숨 돌릴 있 었 다고 . 다음 엔 이런 일 절대 못 참 을 거 야 . 사과 한마디 제대로 받 고 싶 다 .,4
복사기 에 종 걸렸 길래 살려 달 라 애원 했 더니 동료 가 빨리 치우 지 않 으면 너 죽 을 줄 알 아 이랬 지 . 너무 놀라 서 미안 하 다 했 지만 계속 협박조 라 힘들 었 어 . 결국 내 가 직접 분해 종 빼내 고 해결 했 지 . 이제 복사기 는 절대 못 믿 고 직접 점검 하 려 해 . 다시 는 협박 같 은 말 듣 기 싫 다 . 그래도 끝 나 고 같이 웃 으며 농담 하 긴 했 어 . 화목 하 게 마무리 된 게 다행 야 .,4
팀 회식 술값 정산 하 다가 만 원 부족 하 다고 빡 친 동료 가 있 게 내놔 아니 면 죽인다 그랬 어 . 나 는 결제 내역 보여 주 고 계산서 찍 어 줬 지 . 결국 오해 풀리 고 미안 하 다고 사과 받 았 어 . 다행히 끝 엔 웃 으며 마무리 했 지만 기분 은 좋 더라 . 앞 으론 영수증 사진 을 바로 공유 하 려 해 . 이제 그런 협박 같 은 말 들어도 될 듯 해 . 그래도 회식 은 즐거웠 어 .,4
택배 상자 열 어 보 니 내용물 은 초토 화 된 상태 였 어 . 이따위 짓거리 하 다간 너 네 회사 다 망해 버릴 줄 알 아 소리치 고 싶 었 지 . 고객 센터 가 사과 하 고 새로 보내 준다 해 참 았 어 . 며칠 기다렸 는데 도착 하 니 기분 풀리 더라 . 이제 포장 상태 확인 영상 부터 찍 으려 해 . 다시 는 이런 충격 받 고 싶 지 않 아 . 결국 끝 엔 모두 웃 으며 넘겼 어 .,4
USB 빌려 줬 더니 자료 몽땅 이상 파일 바뀌 었 어 . 동료 가 대충 남겼 다 하 길래 믿 었 다가 완전 날아가 버렸 지 . 심정 빡 쳐도 분위기 험악 해질까 참 았 어 . 백업 본 찾 아서 복원 은 했 지만 다음 부턴 절대 빌려줄 거 야 . 모두 폐쇄 적 으로 공유 하 는 게 답 더라 . 그래도 일 잘 마무리 돼 다행 야 . 이제 는 조금 더 신중 해질 생각 야 .,4
회의실 에어컨 고장나 서 빙 하 기 처럼 추웠 어 . 추위 에 몸 얼 어 죽 을 같 았 지 . 시설 팀 에 이러 다 감기 걸려 병원 비 누 가 낼 건데 소리쳤 어 . 30 분 만 에 고쳐 주 니 다행 더라 . 다음 부턴 이상 징후 보이 면 즉시 연락 하 려 해 . 감사 인사 잊 지 않 고 전했 어 . 끝 엔 모두 웃 으며 회의 를 마쳤 어 .,4
주말 요리 모임 갔 더니 칼 잡 는 자세 부터 남다른 사람 라 살짝 겁났 어 . 근데 다 훈훈 금세 긴장 풀렸 지 . 재료 값 생각 보다 비싸 서 돈 훅 나가 더라 . 그래도 냄새 끝내 주 는 파스타 완성 되 니 미치 도록 뿌 듯 했 어 . 다음 엔 디저트 도전 하 자니까 다 제발 챙길 용기 만 있 자고 웃 더라 . 진짜 이런 즐거움 면 지갑 털려 아깝 지 않 다 . 주방 정리 하 다 칼 떨어뜨려서 깜짝 놀랐 지만 무사히 마무리 했 어 .,4
새벽 헬스 장 등록 했 는데 기구 냄새 가 독해서 처음 엔 도망치 고 싶 었 어 . 트레이너 가 괴롭히 다시피 빡세 게 시키 는 데 죽 겠 다면서 스스로 흥분 되 더라 . 돈 인 만큼 결과 내 야지 하 고 악 으로 버티 고 있 어 . 근육통 때문 에 회사 계단 오 를 마다 욕 나왔 지만 기분 은 묘하 게 좋 았 어 . 제발 다음 주 엔 몸살 좀 가셨으면 좋 겠 다 . 끝나 고 단백질 셰이크 사달 라니까 친구 가 빌리 다니 너무 하 대 . 그래도 같이 운동 하 니 외롭 지 않 아서 다행 야 .,4
온라인 게임 길드 전 하 는 데 상대 가 핵 써서 경찰 부르 고 싶 을 만큼 열 받 았 어 . 길드 원 단체 채팅 방 욕 터졌 지만 분위기 는 또 웃겨 . 우린 전략 다시 짜 고 복수 하 자며 돈 고 내 기 까지 했 어 . 밤새 미션 깰 마다 미치 겠 다는 소리 를 백 번 은 했 다 . 결국 새벽 에 역전 성공 하 니 다 제발 잠 좀 재워 달 라고 난리 . 그래도 이런 팀워크 면 다음 시즌 걱정 없 겠 지 . 아침 출근 은 지옥 었 지만 후회 는 없 다 .,4
집 베란다 화분 이상 냄새 나 길래 식물 썩 은 줄 알 고 깜짝 놀랐 어 . 알 고 보 니 비료 가 발효 되 면서 나 는 거 라 괜히 경찰 부를 뻔 . 옆집 문 열 자마자 터진 줄 알 고 그만 소리 지 를 뻔했 대 . 그래도 덕분 에 토마토 열매 는 통통 하 게 살살 찌 고 있 다네 . 친구 가 지나가 다 돼지 사료 냐고 놀려서 빵 터졌 어 . 제발 다음 엔 무취 비료 바꿔야 겠다며 약속 함 . 그래도 가을 수확 파티 기대 돼서 신난다 .,4
주말 등산 가 자고 했 는데 비 온 다니 다 싫 다며 취소 하 려고 하 더라 . 난 이미 장비 빌리 다 돈 썼 다며 으름장 놓 고 끌 고 갔 지 . 초입 부터 미끄러워서 죽 겠 다 소리 가 끊이 지 않 았 지만 분위기 는 화목 했 어 . 정상 컵라면 먹 는데 칼바람 불 어도 맛있 더라 . 제발 하산 까지 만 부상 없이 가 자며 서로 격려 . 결국 빗속 인증 샷 찍 고 내려오 니 뿌 듯 했 어 . 다음 엔 날씨 보 고 가 자는 결론 지만 추억 은 남 았 지 .,4
"룸메이트 가 주방 설거지 해 놔서 냄새 지독 해 미칠 뻔 . 싸우 기 싫 어서 메모 붙였 더니 돈 주 면 해준다고 장난치 더라 . 그래도 웃 으며 같이 치우 니 금방 끝 났 어 . 제발 다음 엔 그릇 쌓 기 전 에 알려 달 라고 했 지 . 맥주 캔 나눠 마시 며 화 해소 , 분위기 훈훈 . 이럴 거 면 차라리 설거지 당번 표 만들 자고 합의 했 어 . 덕분 에 서로 속 마음 터 놔서 친해졌 다 .",4
프리랜서 클라이언트 가 기한 지나 돈 줘서 경찰 가 야 하나 고민 했 어 . 톡 으로 빌리 다시피 선 입금 요청 하 니 미안 하 다며 납부 했 더라 . 그래도 기분 나빠서 후기 엔 냉정히 별점 셋 만 줬 어 . 제발 다음 거래 는 깔끔 했으면 좋 겠 어 . 수금 하 고 나 니 피자 판 시켜 기분 풀 었 다 . 일 계약서 중요 성 다시 깨달 았 지 . 앞 으론 칼 같이 조건 명시 해야 겠 다 .,4
택배 가 분실 됐 다더니 알 고 보 니 경비실 에 묻혀 있 었 대 . 하루 종일 찾 느라 죽 겠 다 난리 쳤 는데 허무 했 어 . 경찰 신고 문턱 까지 갔 다 돌아왔 지 . 경비 아저씨 가 미안 하 다며 과자 주 셔서 웃 으며 넘어갔 어 . 제발 다음 엔 연락 만 잘 돼도 화 낼 텐데 . 그래도 주문 책 무사 다행 었 다 . 오늘 밤 은 편하 게 독서 하 며 스트레스 풀 예정 .,4
카풀 순번 잊어버렸 다고 동료 가 늦잠 자서 전철 탔 는데 지옥 철 었 어 . 나 보고 깨우 지 않 았 냐며 농담 섞인 협박 하 길래 같이 웃 었 지 . 돈 모아서 택시 타 자니 다 가난 하 다며 거절 . 결국 땀 범벅 으로 출근 했 지만 적당히 유쾌 했 어 . 제발 다음 엔 알람 두 개 써 달 라고 당부 했 어 . 퇴근 후 치킨 사 준다 길래 토라졌 던 마음 풀렸 지 . 이래도 내일 또 지각 하 면 혼낼 거 야 .,4
반려 견 미용 맡겼 더니 이상 하 게 잘라서 돼지 처럼 통통 해 보이 더라 . 샵 직원 미안 하 다며 할인 해 줬 지만 웃음 터졌 어 . 친구 사진 보고 난리 치 며 귀엽 다 공격 . 강아지 는 냄새 맡 기 바쁘 고 신경 쓰 더라 . 제발 털 빨리 자라 길 기도 중 . 다음 번 엔 미용사 한테 칼 좀 들이대 는 농담 ! 그래도 건강 엔 없 으니 마음 은 편해 .,4
아침 에 알람 울리 면 죽 는 줄 알 겠 어 . 알람 소리 가 잔인 잠 깨 기 싫 고 . 다행히 커피 잔 으로 정신 차릴 는 있 어 . 첫 모금 천국 같 다가 끝나 면 미치 듯 졸려 . 화장실 대기 줄 보 면 미치 겠 더라 . 출근길 에 버스 놓칠 뻔 했 는데 누군가 협박 하 듯 경적 울려서 깜짝 놀랐 어 . 회사 와서 동료 가 또 늦 었 냐고 놀리 는데 다행히 웃어넘겼 어 . 언젠가 내 가 직접 모닝콜 해줄까 생각 중 야 . 이제 진짜 아침 루틴 좀 잡 아 볼 거 야 . 라도 공유 하 니 위로 가 되 네 .,4
오늘 점심 에 배달 늦 어서 죽 을 맛 었 어 . 배달 기사 님 길 잘못 들어서 라는 말 을 협박 하 듯 하 더라 . 냉동 피자 라곤 믿 기 힘든 달달 함 에 기분 풀리 긴 했 어 . 동료 가 내 도시락 남 은 거 권해 줘서 배고픔 은 면했 지 . 그래도 다음 부턴 앱 후기 라도 남겨야 같 아 . 배민 따져 보 니 기사 평점 1 점 었 대 . 정말 이래도 제정신 인지 모르 겠 어 . 내 돈 내 고 사 는데 이게 말 돼 ? 그래도 친구 덕 에 기분 풀려서 다행 야 .,4
프로젝트 마감 앞두 고 자료 가 날아가 서 미치 겠 어 . 백업 깜빡하 고 밤새 다시 작업 했 지 . 팀원 USB 빌려간 뒤 돌려주 면서 사과 한마디 없이 괜찮 냐고 물 어 보 더라 . 내 속 마음 은 칼 고 위협 하 고 싶 은데 참 았 어 . 결국 동료 맥주 잔 하 며 풀 었 더니 속 좀 풀리 더라고 . 내일 은 공용 서버 에 바로 올리 기 약속 했 어 . 이런 사기 같 은 상황 은 다시 없 었 으면 좋 겠 다 . 이제 는 실수 없이 진행 하 려고 체크 리스트 만들 었 어 .,4
어제 회식 떡값 내 는 사람 사 기 치 는 줄 알 았 어 . 결국 내 가 먼저 내고 다음 날 다시 받 아 냈 지만 기분 나빴 어 . 동료 가 농담 처럼 죽 을래 ? 라고 하 길래 순간 움찔 했 지 . 막상 화내 진 못하 고 웃어넘겼 어 . 다음 부턴 영수증 찍 어 두 고 증거 남길 생각 야 . 회식 자리 이래 되 는 건지 묻 고 싶 었 지만 참 았 어 . 그래도 마지막 엔 다 같이 사진 찍 으며 화목 하 게 끝냈 어 . 이런 일 덕분 에 우정 시험 치 는 느낌 야 .,4
주말 에 등산 가 기 약속 했 는데 친구 가 연락 두절 돼서 미칠 뻔 했 어 . 핸드폰 꺼졌 다는 이유 듣 고 는 더 서운 했 지 . 내 돈 들여 교통비 쓰 고 시간 낭비 기분 야 . 결국 다음 날 만나 서 이유 물 었 더니 배터리 방전 었 다더라 . 서운 함 은 풀렸 지만 기분 은 여전히 씁쓸 해 . 다음 부턴 출발 전 확인 하 자고 약속 했 어 . 이젠 사 기 같 은 변명 듣 기 싫 다 . 그래도 정상 본 경치 는 환상 적 었 어 .,4
