clean_text,label
"네, 무엇을 드릴까요? 말보로 레드 하나 주세요. 여기 있습니다! 사장님 계세요? 아니요, 지금 사장님 안 계세요. 누구 찾으세요? 지금부터 내 말 잘 들어. 네 주머니에 있는 돈을 전부 이 가방에 넣어. 뭐?? 왜 이러시는 거예요?! 닥쳐. 누가 올 테니까 얼른 돈 잡아. 제발 살려만 주세요. 제대로 안 하면 때릴 거야, 빨리 해. 여기 있습니다. 처음부터 이렇게 빨리 줬어야지. 내가 경찰 부르면 어떻게 되는지 알지?",1
"이 부장님, 오늘 도대체 뭐 하신 거예요? 창고 정리하고 바닥도 청소했어요. 그게 다예요? 네, 열심히 했어요. 이거 왜 복사 안 했어요? 먼저 하라고 말씀 안 하셨어요. 내가? 내가 일찍 말했는데, 못 들었어? 귀는 잘 안 들려? 네, 잘 들려요. 지금 바로 할게요. 그리고 생수 좀 가져와요. 이거 마시라고 그래요? 죄송합니다.",2
"네, 네, 무슨 일로 전화하셨나요? 제 아이가 다른 아이들 앞에서 지우개 하나 훔쳤다고 혼난 건가요? 그런 일은 아닙니다. 딸이 한 번이 아니라 여러 번 훔친 게 확인됐어요. 경찰에 신고하는 건 너무 심하다고 생각해 경고만 했습니다. 작은 가게 물건이 얼마나 큰 가치가 있을까요? 매번 우리 아이가 훔친 게 확실한가요? 네, 목격자도 있고 분명합니다. 그만합시다. 제 아이가 집에 와서 울었어요. 이 일에 대한 책임을 지셔야 할 겁니다. 당신도 자식 있지 않나요? 제 아이를 끌어들이지 마세요. 제 아이도 집에 와서 울었지만, 그냥 넘어갈 수 없습니다. 당신 아이를 죽일 겁니다. 제발 그러지 마세요. 저도 상황이 어렵습니다. 단지 교육 차원에서 한 말뿐입니다. 그만하세요. 아, 여기 당신 아이가 있네요. 그 아이를 죽일 테고, 당신이 아들이 죽은 걸 보면, 이유 없이 다른 아이를 울게 만드는 게 어떤 결과를 초래하는지 다시 생각해 보시겠죠.",0
"형! 형! 돈 좀 있어? 나라고? 너 말고 누가 여기 있냐, 형? 얼마 있냐? 나, 돈 없어. 근데 왜 형이라고 불러? 아, 잘생겨서 형이라고 부르는 거야. 조금만 돈 주면 안 때릴게. 조금만 줘. 돈 많아 보여서. 진짜 현금 한 푼 없어. 정말이야. 제발 그냥 보내줘. 야, 지갑 네 주머니에 있잖아! 지갑 좀 봐도 돼? 만약 돈 있으면 어떻게 할 건데? 그냥 줘. 진짜 없어, 미안해. 진짜 지갑 열어보는 거다, 알겠냐? 말만 해서 웃기냐? 지갑에도 돈 없어, 미안해.",1
"김 사원 대리님, 왜 이러세요? 이거 오늘까지 제출해야 해요. 도와주실 수 있나요? 응? 나도 할 일이 많아. 조금만 도와달라는 거예요. 그 정도는 못 해요? 저도 도와드리고 싶은데 너무 할 일이 많아요. 당신이랑 내가 얼굴 맞대고 일해야 해요. 그거 감당할 수 있어요? 뭐라고요? 감당할 수 있다면 하지 마세요. 아니요, 제가 할게요.",2
"이봐, 잠깐 네 전화기 좀 빌려줘. 안 돼. 지난달에 전화비가 너무 많이 나와서 엄마한테 혼났어. 그래서? 그냥 입 닥치고 전화기 내놔. 내가 전화기 주면 또 결제할 거지? 응, 게임 캐시 다 써서 충전해야 해. 아니, 진짜 안 돼. 때릴 거야, 아니면 그냥 줄 거야? 또 결제하다 걸리면 전화 뺏길 수도 있어. 아이구, 오늘 왜 이렇게 말 많아? 빨리 내놔. 제발.",1
"잠깐만 기다려요, 학생. 네? 저를 부르셨나요? 그게 누구겠어요? 왜 저를 부르셨나요? 지갑을 잃어버려서 돈이 없어요. 돈 좀 있으세요? 아니요, 현금이 없어요. 주머니를 열어서 확인해 보세요. 그럴 수 없어요. 내가 결정할게요. 내밀어 봐요. 이 돈은 제 돈이 아니에요. 여기 안 내놓으면 맞고 싶어요? 정말 이 돈은 제 돈이 아니에요.",1
얼마나 가지고 왔어? 한 10만원 정도. 이걸로 어떻게 새 전화기를 사려고 해? 이게 내가 할 수 있는 최선이었어. 그럼 우리 가진 거 다 걸고 한판 싸우자. 부탁이니까 때리지 마! 그럼 내일까지 세 배를 갖고 와. 그걸 어떻게 하라는 거야? 그건 네가 알아서 해결할 문제야. 말도 안 돼.,1
"이봐, 네 이마에 빛이 나고 있어. 응? 이봐, 한 번만 쳐볼게. 퍽! 아야, 왜 그래? 아팠어? 빛나는 줄 알고 톡 쳤어. 가만히 있어. 톡톡 이봐, 톡톡 치면 열릴까? 빛날 때 뭔가 열려? 무슨 소리야? 떨어져. 왜 이렇게 귀찮게 굴어? 우리는 친구잖아. 퍽퍽퍽 이봐, 미쳤어? 이봐, 네 이마 빛나고 있어, 정말 예쁘다. 훌쩍 훌쩍 훌쩍.",3
"나, 정수기 물통 좀 교체해줄래? 아니, 안 할 거야. 내가 혼자 물 마시는 것도 아닌데 항상 나만 하잖아. 나, 너희 부서에 남자 직원은 너뿐이야. 그렇지, 나는 직원이지 막일하는 사람이 아니야. 그러니까 그것 때문에 안 하겠다는 말이야? 그게 아니라항상 내가 물통 갈고 무거운 거 옮기는 게 불공평하다는 거야. 남자 직원이라서 제일 힘세고 아마 우리 여자 직원들보다 많이 먹을 거 아니야? 난 정수기 잘 안 써. 내 물 직접 가져와. 하, 그런 말 하고도 팀이랑 잘 어울릴 수 있어? 나를 따돌리겠다는 협박이야?",2
"당신은 민수라는 이름의 남학생인가요? 네, 저에요. 왜 그러세요? 선생님께 무슨 일이 있나요? 별일 아니에요, 그냥 선생님의 신장 하나를 가져가고 싶어서요. 뭐라고요? 농담하지 마세요. 이건 너무 심하지 않나요? 아, 아이라서 상황을 잘 못 읽는 것 같네요. 제가 농담인지 아닌지 알 수 있게 사진을 보내줄게요. 뭐? 왜 이러세요? 바로 신고할 거예요. 신고해 보세요. 어디에 신고해야 하는지도 아나요? 저에게 원하는 게 있다면 최선을 다할게요. 제발 선생님께 해치지 마세요. 그럼 내가 말하는 걸 가져오기만 하면 모든 게 깔끔하게 끝날 거예요. 그렇게 할게요. 지금 바로 하겠습니다.",0
"너 지난번에 친구 지갑에서 돈 훔쳤잖아. 왜 지금 와서 그 얘기를 꺼내? 야, 모두한테 말하기 전에 돈 좀 줘. 내가 왜 너한테 뭐 줘야 돼? 내가 진짜 다 말할 거야돈 주인뿐만 아니라 모두한테. 얼마나 원해? 그냥 10만 원만 줘. 야, 나 지금 10만 원이 없어. 정말 다 말할 거야? 내일까지 줄게.",1
"으, 너무 역겨워. 그 썩은 달걀 냄새는 어디서 나는 거야? 분명 사람이 나는 냄새일 리가 없잖아. 뭐라고 했어? 응? 저 녀석 건방지게 굴고 있네. 야, 야, 그만 좀 둬. 걔는 아마 그냥 죄책감 느끼는 걸 거야. 너도 싸우고 싶어? 어, 모욕당해서 기분 나쁜 거야? 왜 나한테 이래, 이 자식들아? 너희가 정말 싫어서 그래.",3
"제발 그만 따라다니세요. 제발 부탁이에요. 나를 보고 싶으면 직접 찾아와야 해요. 우린 이미 헤어졌잖아요. 이건 스토킹이에요. 아직 헤어진 게 아니에요. 일방적으로 당신이 그렇게 말한 거죠. 제발 좀 내버려둘 수 없어요? 언제 내가 널 괴롭힌 적이 있나요? 내가 이 모든 걸 하는 이유는 사랑해서예요. 어떻게 또 우리 집 비밀번호를 알아냈어요? 네가 들어가는 걸 봤어요. 네 남자친구가 그 정도도 못 지켜봐? 집에 다른 남자가 숨겨져 있니? 제발 그만하세요. 아니에요, 그건 사실이 아니에요. 우리가 헤어진 건 네가 편집증적인 의심 때문이에요. 뭐? 정신병이라니? 말 다 했어, 이 년아? 네가 바람피우지 못하게 네 다리 하나 부러뜨려야겠다. 이리 와.",0
"이봐, 너 거지야! 네 집 저기 저 판자촌 아니야? . 판자촌이 뭐야? 알잖아, 저기 허물어져 가는 집들. 귀신 나올 것 같은, 완전 허름한 집 같은 거? 야, 귀신 나오는 집이 저렇게 무너질 정도로 허술하진 않아. 지붕에 구멍이 났을 거야. 아마 안에서는 담요 둘둘 싸매고 있을 거야. 어떻게든 얼어 죽진 않았나 봐. 춥다면서 그런 쓸데없는 소리나 하고 있어? 너 참 거지다, 친구. 손난로 하나 줄까? 이 추위에 도움이 될 거야. 헤헤. 와, 네 배려 좀 봐라. 대단하네. 나도 예전에 썼던 게 있어서 오늘 밤까진 버틸 수 있어. 내일도 내 거 줄 테니까 꼭 받아. 내가 다 줘버리면 내가 어떻게 손을 녹이지? 네가 뭔가 자존심이라도 있는지 얼굴이 빨갛네. 하지만 뭐래도 넌 결국 지독한 거지란 말이야.",3
"자기야, 용돈 좀 줘봐. 아니야, 이년은 입만 열면 돈 얘기야. 애들 학원비도 있고 해서 말이야. 애들 핑계 대지 마! 난 나한테 뭐 사거나 입는 것도 없어. 거짓말하지 마, 네 뱃살이 막 흔들리고 있잖아. 자기야, 그러지 말고 용돈 좀 줘봐. 안 돼! 네 처진 뱃살 보는 것도 싫어서 안 줄 거야. 정말로 난 나한테 아무것도 안 쓰고 안 사. 제발 믿어 줘. 꺼져, 이 년아너한테 존경심 다 사라져 가고 있어.",3
"내가 조용히 하라고 했는데, 이 놈이 계속 이리저리 기어 다녀? 그만둬. 어차피 이건 네 잘못이야. 야, 내가 잘못했어도, 누가 넌데 그런 말을 하는 거냐? 누가 넌데 나를 신고하네 마네 해? 왜냐면 그건 잘못된 행동이니까. 너 경찰이냐? Huh? 경찰도 아닌 놈이 남 일에 참견하고 다니고 그래도 그건 옳지 않아. 아, 이 고집 센 놈아, 입술이 부어오를 때까지 맞고도 아직 정신 못 차렸냐? 아, 머리가 아직 덜 깨졌기 때문이냐? 제발. 여기서 그만두면 나도 조용히 할게. 야, 네가 조용히 하든 말든 그건 전혀 중요하지 않아 그냥 이를 악물어, 그렇지 않으면 걔가 죽을 거야. 제발 그만둬.",0
"돈을 빌리면 반드시 갚아야 합니다. 죄송합니다, 조금만 더 시간을 주세요. 왜 그래야 하죠? 제가 자선사업가인가요? 전 명백히 사업가입니다. 알겠습니다. 제발, 부탁입니다. 내가 보기엔 이제 거의 남은 게 없네요. 정말 무일푼입니다. 제발, 한 번만 더 기회를 주세요. 그래도 차 한 대는 있잖아요? 그게 전부입니다, 정말로. 그럼 적어도 그거라도 넘기세요. 남의 돈 빌려서 편하게 다니려고 했나요? 그럼 걸어 다니면서 갚으세요. 하지만 이자도 너무 높아요. 그래서 곤란할 때 빌려놓고 지금은 징징대나요? 말도 안 됩니다. 그 차 가져갑니다.",1
"이리 와, 널 잘라 죽여 버릴 거야. 제발 살려 주세요. 아니야, 난 그냥 네 장난감 가지고 놀고 싶을 뿐이야. 그만해 줘. 그리고 이 칼로 네 몸 장난감을 아주 잘 놀아야 해. 왜 그렇게까지 해? 칼로 찌르는 쾌감이 있거든. 제발 살려 주세요. 살아있는 건 재미없어. 이 자식아, 경찰이야. 미친 정신병자야. 총 한 번 쏴 봐, 그럼 네 목을 벨 거야.",0
"바보들이 아이스크림을 먹어야 하나? 내가 못 먹게 할 거야? 그만 좀 해. 당연히 안 돼, 너 공부도 못하는 완전 찐따잖아. 이 멍청아, 네가 말까지 하네? 짐승농장이나 가. 학교 폭력 신고하기 전에 그만 둬. 어머, 무서워, 살려줘, 으아아. 제발 그냥 가버려. 내라면 아이스크림 먹는 대신 공부할 거야. 그만해! 그러니까 네가 항상 맞는 거야.",3
"와, 분위기가 딱 좋은데 방해해서 미안해. 넌 누구야? 갑자기 이 사람이 대체 누구야? 쉿, 사장님, 흥분하지 마세요. 저는 그녀의 오빠 같은 존재예요. 하지만 불행히도 그녀는 아직 18살도 안 됐어요. 뭐? 그게 무슨 상관이야? 우린 사랑하는 사이야. 하하하, 이 사람 정말 웃기네. 아, 제가 실수한 것 같으니 용서해 주세요. 용서해? 음, 이번 한 번만 용서해줄게. 하지만 나는 네게 필요한 게 있어. 그 부인의 전화번호가 뭐였더라? 돈이 필요하다면 내 주식도 팔아서 줄게. 제발. 사장님 은행이 소유한 그 건물 기억나? 그걸 어떻게 알고 있어?",1
"그러니까 넌 나를 따라 한다는 거야? 나? 나는 너를 따라 하는 게 아니야. 무슨 소리야? 여기 이 모든 사진들이 있는데. 너는 나도 누군지 모르잖아, 그렇지? 한 번 걸려야 정신 차리는 거야? 아니야, 나 아니야. 정말 아니야. 그 사람은 내가 아니야. 걔가 무슨 헛소리를 하는 거야? 그냥 그만 소란 피워. 진짜야, 나 아니야. 그런 데도 가 본 적 없어. 야, 내 남자한테 작업 걸었다고 거짓말 하지 마 다 들었어, 그래서 너한테 따지는 거야. 맹세코 나 아니야. 그냥 나랑 닮았나 봐. 야, 말 좀 조심해 줄래? 얘들아, 제발 그만 좀 해. 나 선생님한테 말할 거야.",3
"당신이 계속 내 메시지를 이렇게 무시하면, 나도 가만히 있지 않을 거야. 뭘 하겠다는 거야? 지금 바로 네 집에 가서 다 말할 거야. 진짜 그렇게 할 거야? 제발, 그만해. 넌 내 메시지를 계속 무시하면서 아무 해결책도 내놓지 않아. 내가 뭘 하길 바라는 거야? 지금 바로 네 집에 가서 네 아내한테 말해 버려. 그럴 수 없어. 그러면 우리 이혼하게 돼. 그걸 생각도 안 하고 행동한 거야? 진짜 칼로 찢어놓을 거야. 나도 가만히 있지 않을 거야. 네가 메시지를 막는 것도 다 말해 봤자 소용없으니까 그런 거지? 너 그렇게 나오면 나도 더 이상 가만히 있지 않을 거야.",0
"야, 어떻게 00 고등학교에 배정된 거야? 왜, 00 고등학교가 뭐 어때서? 거기 성적 진짜 별로래. 애들이 다 바보 아니면 말썽꾸러기라고 들었어. 난 공부 잘하니까 상관없어. 상관없다니 무슨 말이야? 네 친구들 다 공부 못하고 그냥 놀기만 하는 애들이겠지. 난 걔네랑 어울리지 않을 거야. 혼자 다닐 거야. 너도 결국 걔네처럼 될 걸. 나는 공부 잘하는 부유층 애들이 많은 고등학교로 갈 거야. 그래, 네 맘대로 해. 너는 어때? 네 인생은 망한 거야. 그만해.",3
"이봐, 이 바보야. 하. 방금 한숨 쉬었어? 이 바보야. 나 그런 식으로 부르지 마. 뭐? 바보를 바보라고 부르는데 뭐 어때. 그럼 안 된다고 했잖아. 이 바보야. 네 손이 저래서 어떻게 엉덩이를 닦아? 그 말 하지 말랬다고. 형이 말할 때 말대꾸야? 때리지 마. 아, 이 바보야!",3
"나는 너한테 나를 보지 말라고 했어. 미안해, 근데 나는 정말로 보지 않았어. 지금 너는 보고 있어. 아니야, 나는 일부러 본 게 아니야. 너 분명히 봤잖아. 왜 거짓말을 해? 거짓말은 나쁜 거지? 응. 그럼 벌을 받아야지, 그렇지? 미안해, 내가 잘못했어. 뭘 미안해하는 거야? 반성문을 쓸게.",3
"내가 이런 것도 설명해야 할 만큼 너는 몇 살이야? 미안해. 기본도 안 되어 있는데 내가 어쩌라고? 미안해. 네가 미안하다고만 하니 진짜 지겹다. 제대로 할 수는 없어? 앞으로는 제대로 해보도록 할게. 계속 그렇게 하면 다음 번은 없을 수도 있어. 제대로 해 줘! 네, 정말 죄송합니다. 요즘 젊은 사람들은 문제도 많고, 집에서부터 다시 교육이 필요해. 미안해.",2
"안녕, 오늘 지갑을 안 가져왔어. 5만원만 빌려줄 수 있어? 아, 너 지난번에 빌린 돈 아직도 안 갚았잖아. 급해서 그래, 오늘 것까지 바로 갚을게. 약속도 안 지키면서 왜 내가 너한테 돈을 줘야 돼? 우리 사이가 왜 이래? 아, 나 정말 힘들어. 이번 한 번만 빌려주면 다시는 돈 안 빌릴게. 제발 그만 좀 해. 앞으로는 너 귀찮게 안 할 테니까, 이번 한 번만 제발. 이번이 마지막이야.",1
"팀장님, 오늘 당직이시죠? 네, 그런데요? 아, 직원 한 분의 부모님께서 입원하셨어요. 전 직원에게 배려해 달라는 메시지를 보내주실 수 있나요? 그거 사무실 관리자의 일이 아닌가요? 아, 맞긴 한데 주말이라 당직인 분께 부탁드리려고요. 제가 대신 메시지를 보낼 수는 없어요. 직접 오셔서 보내세요. 뭐라고요? 제 말 못 들으셨어요? 와서 직접 보내세요. 주말이고 사무실까지 가는 데 시간이 좀 걸려요. 그냥 한 번만 보내주세요. 평소에도 당직자가 하는 일 아닌가요? 그건 잘 모르겠고요. 오셔서 보내시든가 말든가요. 끊습니다.",2
"왜 내 사진을 포토샵해서 너의 프로필 사진으로 만든 거야? 이게 어째서 네 얼굴처럼 보이지? 그래, 얼굴은 닮았네. 그런데 왜 굳이 저 몸이랑 합친 거야? 얼굴만 좀 비슷할 뿐이야. 완전 엉뚱해. 나 놀리려고 일부러 이랬어? 남 사진 함부로 쓰는 건 불법인 거 알지? 아, 그래그래, 그래서 뭐? 내가 한 증거 있냐? 누군가 내 전화기로 한 걸 수도 있잖아. 그럼 사진 삭제해. 절대 못 해! 완전 웃기고 돼지 같아서 맘에 들어. 돼지 얼굴에 돼지 몸 붙였다고 뭐 어때? 뭐? 돼지? 말 조심해. 나는 돼지 아니잖아! 너는 걸을 때마다 꿀꿀거리는 소리 내잖아.",3
"내게 줘, 내게 주라고 했어. 내가 없으면 무엇을 줄 수 있겠어? 찾아도 아무것도 없으면 어떻게 할 거야? 아무리 찾아봐도 없으면 어떻게 할 거야? 없으면 일하러 가거나 집에 가서 가져와야지. 내키지 않아. 진짜 죽고 싶은 거야? 왜 죽어야 하는데? 아, 미친 여자야, 정신 차리려면 한 대 맞아야 해. 그만해, 얼마가 필요하지? 이제 정신 차리기 시작한 거야? 물었잖아, 얼마가 필요해? 10만 원 가져와.",1
"내 돈 훔쳤어? 아니, 왜 내 돈을 훔치겠어? 사라졌어?? 지갑에 있던 돈이? 어딘가에 떨어뜨렸겠지. 내가 한 게 아니야. 하, 그거 말도 안 돼. 네 가족이 엄청 가난하다고 들었어. 그래서 내가 훔쳤다는 거야? 어라, 도둑이 대놓고 눈을 크게 뜨네?? 난 정말 아니야. 너 같은 사람은 다시는 훔치지 못하게 손목이라도 부러뜨려야 해, 맞지? 나는 정말 안 했다고!!! 소리 지르지 마, 짜증나. 손목 부러뜨리고 입 닫혀서 정신 차릴래?",0
"야, 조, 이거 좀 해줘. 네? 저 불렀나요? 응, 너 말고 다른 사람도 있어? 그래도 여기 직장인데 그런 식으로 부르는 건 좀 심하지 않나. 그럼 내가 존댓말로 할까? 그냥 네 일이나 제대로 해. 네, 알겠습니다. 그나저나 쓰레기도 좀 버려 줘. 치료실이 너무 더러워. 나 혼자 하기 너무 힘들어. 그럼 이 늙은 내가 할까? 알겠어. 내가 가서 버리고 올게.",2
"이번에는 약속한 만큼 그렇게 많이 지지 않았지, 그치? 단 0.1만 모자랐을 뿐이야. 그래도 실패했잖아, 돼지야. 그런 것도 못 하다니 어떻게 그런 일이 있지? 노력했어, 정말 노력했어. 그런데 안 되면 어쩌겠어? 난 그 정도 돈은 식은죽 먹기라고 생각했어. 돼지가 어디서 이상한 소리를 지껄여? 나는 돼지가 아니야. 더 노력하면 예뻐질 수 있어. 돼지는 노력하면 예뻐진대. 하지만 돼지가 아무리 예뻐져 봤자 얼마나 예쁠 수 있겠어? 결국 다 돼지일 뿐이잖아. 내가 말했잖아, 나는 돼지가 아니라고. 그러지 마. 네가 내 동생이라서 창피해. 돼지, 돼지, 돼지나 아는 척 하지 마. 오빠, 난 널 싫어.",3
"아! 아가씨, 어떻게 이렇게 운전할 수가 있나요? 네? 무슨 일이죠? 주차하다가 제 오토바이를 쳤잖아요. 무슨 소리예요? 차는 완벽하게 주차선 안에 잘 서 있어요. 이쪽을 보세요. 제 오토바이가 이렇게 쓰러져 있어요. 당신 차가 제 오토바이를 쳤어요! 말도 안 되는 소리 마세요! 경찰에 신고할 수도 있지만, 여긴 호텔 주차장입니다. 당신 편하게 그냥 싸게 해결해 줄게요. 50 어때요? 말도 안 되는 소리 하지 마세요. 그럼 경찰이랑 보험사, 그리고 남편도 부를까요? 아마 다음 주부터 남편과 함께 운전 연습부터 해야 할 걸요. 당신 완전 사기꾼이네요.",1
"이번에 저는 육아휴직을 할 계획이에요. 당신은 남자인데무슨 육아휴직이요? 제 아내가 혼자서 너무 힘들어하고 있어요. 그럼 당신만 힘들다고 생각해요? 그런데 회사 복지에 육아휴직 제도가 있다고 들었어요. 네, 사용할 수 있어요한번 해보세요. 그 말은 무슨 뜻이에요? 휴직을 하고 돌아왔을 때 당신 자리가 남아 있는지 확인해보라는 뜻이에요. 그거 정말 불공평하다고 생각해요. 그럼 지금 당장 그만두세요.",2
"야 재형아, 누가 재형이라고 불러? 정말 역겹네. 뭐? 뭐? 이 자식아, 내가 훨씬 더 열 받았거든. 네 존재 자체가 골칫거리야. 야, 재형이한테 자식 소리 하지 마. 자식이란 말조차 그에겐 너무 점잖은 욕이야. 알았어, 미안해. 그러니까 이제 그만해. 내 잘못이야. 좋아. 형우야, 우리 좀 진정하자. 이렇게 계속 서로를 자극하면 큰일 날 수도 있어. 나중에 좀 장난 치자. 웃기네. 야, 나를 나쁜 놈으로 만들려고 하는 거야? 그리고 누가 너한테 명령할 권한 줬어? 형우야, 내가 이미 그만하래. 너 더러운 자식 건드리면 우리만 피해 입는다. 나는 착한 사람이니까 참고 있는 거야. 야, 내가 그만두랬지. 내가 무슨 죄를 지었길래 계속 이래? 그만 좀 해. 이 녀석 미쳤다. 방과 후에 봐. 먼지 날 때까지 두들겨 맞을 각오 해. 이 녀석 지금 중학교 생활 끝장났다. 잘 들어, 잘못 건드렸어. 성적도 곤두박질칠 준비해라.",3
